,id_estacao,data_medicao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,acumulado_chuva_30_d,data_particao,primary_key
800,1,2024-03-10 03:30:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:30:00
801,1,2024-03-10 06:30:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:30:00
802,1,2024-03-10 04:45:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:45:00
803,1,2024-03-10 07:00:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:00:00
804,1,2024-03-10 07:45:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:45:00
805,1,2024-03-10 09:15:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:15:00
806,1,2024-03-10 00:15:00,0.0,0.0,24.4,24.4,28.8,67.6,2024-03-10,1_2024-03-10 00:15:00
807,1,2024-03-10 00:45:00,0.0,0.0,24.4,24.4,27.0,67.6,2024-03-10,1_2024-03-10 00:45:00
808,1,2024-03-10 01:30:00,0.0,0.0,24.4,24.4,25.8,67.6,2024-03-10,1_2024-03-10 01:30:00
809,1,2024-03-10 00:00:00,0.0,0.0,24.4,24.4,30.2,67.6,2024-03-10,1_2024-03-10 00:00:00
810,1,2024-03-10 01:15:00,0.0,0.0,24.4,24.4,26.0,67.6,2024-03-10,1_2024-03-10 01:15:00
811,1,2024-03-10 02:00:00,0.0,0.0,18.4,24.4,25.0,67.6,2024-03-10,1_2024-03-10 02:00:00
812,1,2024-03-10 00:30:00,0.0,0.0,24.4,24.4,28.0,67.6,2024-03-10,1_2024-03-10 00:30:00
813,1,2024-03-10 22:00:00,0.0,0.0,0.0,18.4,24.4,67.6,2024-03-10,1_2024-03-10 22:00:00
814,1,2024-03-10 22:30:00,0.0,0.0,0.0,11.2,24.4,67.6,2024-03-10,1_2024-03-10 22:30:00
815,1,2024-03-10 12:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:15:00
816,1,2024-03-10 14:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:00:00
817,1,2024-03-10 14:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:30:00
818,1,2024-03-10 15:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:15:00
819,1,2024-03-10 16:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:15:00
820,1,2024-03-10 17:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:15:00
821,1,2024-03-10 19:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:45:00
822,1,2024-03-10 20:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:00:00
823,1,2024-03-10 21:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:15:00
824,1,2024-03-10 12:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:30:00
825,1,2024-03-10 12:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:45:00
826,1,2024-03-10 13:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:00:00
827,1,2024-03-10 13:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:15:00
828,1,2024-03-10 13:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:30:00
829,1,2024-03-10 13:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:45:00
830,1,2024-03-10 15:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:00:00
831,1,2024-03-10 15:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:30:00
832,1,2024-03-10 16:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:00:00
833,1,2024-03-10 17:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:30:00
834,1,2024-03-10 18:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:00:00
835,1,2024-03-10 18:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:30:00
836,1,2024-03-10 19:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:00:00
837,1,2024-03-10 19:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:15:00
838,1,2024-03-10 20:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:30:00
839,1,2024-03-10 21:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:00:00
840,1,2024-03-10 14:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:15:00
841,1,2024-03-10 15:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:45:00
842,1,2024-03-10 16:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:30:00
843,1,2024-03-10 18:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:15:00
844,1,2024-03-10 18:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:45:00
845,1,2024-03-10 19:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:30:00
846,1,2024-03-10 20:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:15:00
847,1,2024-03-10 20:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:45:00
848,1,2024-03-10 21:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:30:00
849,1,2024-03-10 21:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:45:00
850,1,2024-03-10 22:15:00,0.0,0.0,0.0,13.4,24.4,67.6,2024-03-10,1_2024-03-10 22:15:00
851,1,2024-03-10 01:00:00,0.0,0.0,24.4,24.4,26.4,67.6,2024-03-10,1_2024-03-10 01:00:00
852,1,2024-03-10 03:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:00:00
853,1,2024-03-10 04:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:30:00
854,1,2024-03-10 05:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:30:00
855,1,2024-03-10 08:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:00:00
856,1,2024-03-10 08:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:30:00
857,1,2024-03-10 10:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:15:00
858,1,2024-03-10 10:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:45:00
859,1,2024-03-10 11:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:15:00
860,1,2024-03-10 03:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:15:00
861,1,2024-03-10 05:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:15:00
862,1,2024-03-10 05:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:45:00
863,1,2024-03-10 06:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:45:00
864,1,2024-03-10 07:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:30:00
865,1,2024-03-10 08:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:15:00
866,1,2024-03-10 09:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:00:00
867,1,2024-03-10 09:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:30:00
868,1,2024-03-10 09:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:45:00
869,1,2024-03-10 10:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:30:00
870,1,2024-03-10 11:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:00:00
871,1,2024-03-10 11:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:45:00
872,1,2024-03-10 03:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:45:00
873,1,2024-03-10 04:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:00:00
874,1,2024-03-10 04:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:15:00
875,1,2024-03-10 05:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:00:00
876,1,2024-03-10 06:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:00:00
877,1,2024-03-10 06:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:15:00
878,1,2024-03-10 07:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:15:00
879,1,2024-03-10 08:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:45:00
880,1,2024-03-10 10:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:00:00
881,1,2024-03-10 11:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:30:00
882,1,2024-03-10 12:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 12:00:00
883,1,2024-03-10 01:45:00,0.0,0.0,24.4,24.4,25.6,67.6,2024-03-10,1_2024-03-10 01:45:00
884,1,2024-03-10 02:30:00,0.0,0.0,11.2,24.4,24.8,67.6,2024-03-10,1_2024-03-10 02:30:00
885,1,2024-03-10 02:45:00,0.0,0.0,4.0,24.4,24.8,67.6,2024-03-10,1_2024-03-10 02:45:00
886,1,2024-03-11 04:00:00,,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 04:00:00
887,1,2024-03-11 03:00:00,0.0,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 03:00:00
888,1,2024-03-11 02:45:00,0.0,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 02:45:00
889,1,2024-03-11 03:15:00,0.0,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 03:15:00
890,1,2024-03-11 03:30:00,0.0,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 03:30:00
891,1,2024-03-11 03:45:00,0.0,0.0,0.0,0.4,24.8,68.0,2024-03-11,1_2024-03-11 03:45:00
892,1,2024-03-11 01:00:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 01:00:00
893,1,2024-03-11 01:30:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 01:30:00
894,1,2024-03-11 00:00:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 00:00:00
895,1,2024-03-11 00:45:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 00:45:00
896,1,2024-03-11 00:15:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 00:15:00
897,1,2024-03-11 00:30:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 00:30:00
898,1,2024-03-11 01:15:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 01:15:00
899,1,2024-03-11 01:45:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 01:45:00
900,1,2024-03-11 02:00:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 02:00:00
901,1,2024-03-11 02:15:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 02:15:00
902,1,2024-03-11 02:30:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-11,1_2024-03-11 02:30:00
903,1,2024-03-11 08:30:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 08:30:00
904,1,2024-03-11 10:00:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 10:00:00
905,1,2024-03-11 11:00:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 11:00:00
906,1,2024-03-11 11:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 11:45:00
907,1,2024-03-11 14:15:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 14:15:00
908,1,2024-03-11 16:15:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 16:15:00
909,1,2024-03-11 18:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 18:45:00
910,1,2024-03-11 10:15:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 10:15:00
911,1,2024-03-11 17:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 17:45:00
912,1,2024-03-11 12:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 12:45:00
913,1,2024-03-11 16:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 16:45:00
914,1,2024-03-11 19:00:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 19:00:00
915,1,2024-03-11 20:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 20:45:00
916,1,2024-03-11 21:45:00,,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 21:45:00
917,1,2024-03-11 05:15:00,,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 05:15:00
918,1,2024-03-11 07:15:00,,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 07:15:00
919,1,2024-03-11 08:00:00,,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 08:00:00
920,1,2024-03-11 08:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 08:45:00
921,1,2024-03-11 09:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 09:00:00
922,1,2024-03-11 09:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 09:30:00
923,1,2024-03-11 09:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 09:45:00
924,1,2024-03-11 11:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 11:30:00
925,1,2024-03-11 12:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 12:00:00
926,1,2024-03-11 12:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 12:15:00
927,1,2024-03-11 13:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 13:00:00
928,1,2024-03-11 15:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 15:30:00
929,1,2024-03-11 16:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 16:00:00
930,1,2024-03-11 17:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 17:00:00
931,1,2024-03-11 17:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 17:30:00
932,1,2024-03-11 18:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 18:00:00
933,1,2024-03-11 18:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 18:15:00
934,1,2024-03-11 18:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 18:30:00
935,1,2024-03-11 20:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 20:00:00
936,1,2024-03-11 20:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 20:15:00
937,1,2024-03-11 20:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 20:30:00
938,1,2024-03-11 21:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 21:30:00
939,1,2024-03-11 22:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 22:15:00
940,1,2024-03-11 22:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 22:30:00
941,1,2024-03-11 08:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 08:15:00
942,1,2024-03-11 10:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 10:30:00
943,1,2024-03-11 10:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 10:45:00
944,1,2024-03-11 13:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 13:15:00
945,1,2024-03-11 13:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 13:30:00
946,1,2024-03-11 14:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 14:00:00
947,1,2024-03-11 14:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 14:30:00
948,1,2024-03-11 16:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 16:30:00
949,1,2024-03-11 17:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 17:15:00
950,1,2024-03-11 19:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 19:15:00
951,1,2024-03-11 21:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 21:00:00
952,1,2024-03-11 22:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 22:00:00
953,1,2024-03-11 09:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 09:15:00
954,1,2024-03-11 11:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 11:15:00
955,1,2024-03-11 12:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 12:30:00
956,1,2024-03-11 13:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 13:45:00
957,1,2024-03-11 14:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 14:45:00
958,1,2024-03-11 15:00:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 15:00:00
959,1,2024-03-11 15:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 15:15:00
960,1,2024-03-11 15:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 15:45:00
961,1,2024-03-11 19:30:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 19:30:00
962,1,2024-03-11 19:45:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 19:45:00
963,1,2024-03-11 21:15:00,0.0,0.0,0.0,0.6,25.0,68.2,2024-03-11,1_2024-03-11 21:15:00
964,1,2024-03-11 05:45:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 05:45:00
965,1,2024-03-11 06:15:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 06:15:00
966,1,2024-03-11 06:45:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 06:45:00
967,1,2024-03-11 07:45:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 07:45:00
968,1,2024-03-11 04:45:00,0.0,0.2,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 04:45:00
969,1,2024-03-11 05:00:00,0.0,0.2,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 05:00:00
970,1,2024-03-11 06:00:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 06:00:00
971,1,2024-03-11 04:30:00,0.0,0.2,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 04:30:00
972,1,2024-03-11 05:30:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 05:30:00
973,1,2024-03-11 06:30:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 06:30:00
974,1,2024-03-11 07:00:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 07:00:00
975,1,2024-03-11 07:30:00,0.0,0.0,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 07:30:00
976,1,2024-03-11 22:45:00,0.0,0.0,0.0,0.2,25.0,68.2,2024-03-11,1_2024-03-11 22:45:00
977,1,2024-03-11 23:45:00,0.0,0.0,0.0,0.2,25.0,68.2,2024-03-11,1_2024-03-11 23:45:00
978,1,2024-03-11 23:15:00,0.0,0.0,0.0,0.2,25.0,68.2,2024-03-11,1_2024-03-11 23:15:00
979,1,2024-03-11 23:30:00,0.0,0.0,0.0,0.2,25.0,68.2,2024-03-11,1_2024-03-11 23:30:00
980,1,2024-03-11 23:00:00,0.0,0.0,0.0,0.2,25.0,68.2,2024-03-11,1_2024-03-11 23:00:00
981,1,2024-03-11 04:15:00,0.2,0.2,0.2,0.6,25.0,68.2,2024-03-11,1_2024-03-11 04:15:00
982,1,2024-03-12 07:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 07:00:00
983,1,2024-03-12 07:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 07:15:00
984,1,2024-03-12 09:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 09:15:00
985,1,2024-03-12 10:30:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 10:30:00
986,1,2024-03-12 11:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 11:00:00
987,1,2024-03-12 14:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 14:00:00
988,1,2024-03-12 15:45:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 15:45:00
989,1,2024-03-12 16:45:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 16:45:00
990,1,2024-03-12 18:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 18:00:00
991,1,2024-03-12 21:45:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 21:45:00
992,1,2024-03-12 22:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 22:15:00
993,1,2024-03-12 23:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 23:00:00
994,1,2024-03-12 04:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 04:15:00
995,1,2024-03-12 10:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 10:15:00
996,1,2024-03-12 11:45:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 11:45:00
997,1,2024-03-12 12:30:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 12:30:00
998,1,2024-03-12 15:15:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 15:15:00
999,1,2024-03-12 17:00:00,,0.0,0.0,0.0,25.0,68.2,2024-03-12,1_2024-03-12 17:00:00
